Date,Country,Home,Away,GD<-5,GD=-5,GD=-4,GD=-3,GD=-2,GD=-1,GD=0,GD=1,GD=2,GD=3,GD=4,GD=5,GD>5,R:0-0,R:0-1,R:1-0,R:0-2,R:1-1,R:2-0,R:0-3,R:1-2,R:2-1,R:3-0,R:0-4,R:1-3,R:2-2,R:3-1,R:4-0,R:0-5,R:1-4,R:2-3,R:3-2,R:4-1,R:5-0,R:0-6,R:1-5,R:2-4,R:3-3,R:4-2,R:5-1,R:6-0
2026-02-13,POL,Radomiak,Korona,0.0005,0.0033,0.007,0.0295,0.0784,0.1546,0.2732,0.2381,0.1256,0.0606,0.021,0.0064,0.0019,0.0702,0.0643,0.1097,0.0452,0.1381,0.0692,0.0193,0.0682,0.1,0.039,0.0056,0.0285,0.0528,0.048,0.0158,0.0031,0.0079,0.0191,0.0239,0.018,0.0058,0.0004,0.0012,0.0038,0.0099,0.0064,0.004,0.0016
2026-02-13,POR,Santa Clara,Benfica,0.0157,0.0311,0.061,0.129,0.2287,0.2568,0.1817,0.0716,0.0198,0.0034,0.0007,0.0005,0.0,0.0668,0.141,0.0385,0.1482,0.084,0.0132,0.0896,0.0929,0.0258,0.0021,0.0432,0.0666,0.0264,0.0055,0.0006,0.024,0.0342,0.0202,0.0061,0.0011,0.0002,0.0079,0.0156,0.0124,0.0043,0.0011,0.0,0.0
2026-02-13,POR,Tondela,Alverca,0.0004,0.0016,0.0074,0.0338,0.0924,0.1916,0.2982,0.2202,0.099,0.0385,0.012,0.0045,0.0004,0.1004,0.0946,0.1097,0.0541,0.1313,0.0613,0.0242,0.0726,0.0831,0.0283,0.0051,0.0324,0.0566,0.0327,0.0093,0.0009,0.0087,0.021,0.0239,0.0095,0.0034,0.0003,0.0023,0.0053,0.0095,0.0046,0.002,0.0001
2026-02-13,TUR,Galatasaray,Eyupspor,0.0,0.0,0.0003,0.0017,0.0068,0.0327,0.1162,0.2306,0.2315,0.1763,0.1082,0.0586,0.037,0.0313,0.0138,0.107,0.0047,0.0555,0.1412,0.0006,0.0127,0.0949,0.1167,0.0003,0.0016,0.0235,0.0742,0.077,0.0,0.0009,0.0053,0.0242,0.0493,0.0468,0.0,0.0,0.0004,0.0056,0.0147,0.0272,0.0195
2026-02-13,TUR,Antalyaspor,Samsunspor,0.0011,0.004,0.0157,0.0401,0.095,0.2194,0.3156,0.1917,0.0779,0.0277,0.0094,0.0025,0.0,0.1133,0.1086,0.0999,0.0576,0.1387,0.0498,0.0305,0.0853,0.0734,0.0207,0.0124,0.0343,0.0544,0.0235,0.0069,0.0035,0.0084,0.0238,0.0176,0.0058,0.0019,0.0009,0.003,0.0029,0.0079,0.0044,0.0023,0.0
2026-02-14,AUT,Wattens,Sturm Graz,0.0037,0.0105,0.0372,0.0809,0.1503,0.2453,0.2629,0.1354,0.0472,0.0211,0.0045,0.0009,0.0001,0.0749,0.1049,0.0614,0.0842,0.1212,0.0238,0.0515,0.0988,0.0544,0.0133,0.027,0.0533,0.0476,0.0195,0.0026,0.0065,0.0242,0.0321,0.0152,0.007,0.0005,0.002,0.0081,0.0121,0.0174,0.0031,0.0015,0.0001
2026-02-14,AUT,Ried,LASK,0.0035,0.0059,0.0234,0.0635,0.1336,0.2286,0.259,0.1692,0.0803,0.024,0.0082,0.0005,0.0002,0.079,0.1068,0.08,0.0799,0.1169,0.042,0.04,0.0934,0.0672,0.0157,0.0168,0.0454,0.0503,0.0309,0.006,0.0053,0.0205,0.0244,0.0187,0.0082,0.0003,0.0022,0.0053,0.0065,0.0125,0.0067,0.0022,0.0002
2026-02-14,AUT,Hartberg,Altach,0.0001,0.0007,0.0026,0.0187,0.0592,0.1506,0.275,0.2568,0.146,0.0598,0.0215,0.0063,0.0025,0.0932,0.0753,0.1315,0.0343,0.1281,0.0931,0.0134,0.0616,0.0959,0.0412,0.0018,0.0203,0.0446,0.045,0.0162,0.0006,0.0051,0.0124,0.0266,0.0166,0.0045,0.0,0.0008,0.0039,0.0086,0.0072,0.0049,0.0016
2026-02-14,BEL,Standard,St Gillis,0.0054,0.0132,0.04,0.0946,0.1773,0.2749,0.2444,0.1091,0.0329,0.0073,0.0006,0.0001,0.0,0.0973,0.1587,0.0666,0.1136,0.1068,0.0216,0.0681,0.0931,0.0337,0.0056,0.0313,0.0546,0.0334,0.0098,0.0004,0.011,0.0232,0.0211,0.0081,0.0015,0.0001,0.0033,0.0078,0.0082,0.0061,0.0014,0.0002,0.0
2026-02-14,BEL,Charleroi,Gent,0.0005,0.0026,0.006,0.0266,0.0775,0.1556,0.2758,0.241,0.1254,0.0598,0.021,0.0064,0.0018,0.0729,0.0655,0.1138,0.0455,0.1387,0.0722,0.0181,0.0676,0.0981,0.0386,0.005,0.0277,0.0524,0.0457,0.0155,0.0024,0.0067,0.0196,0.0244,0.0175,0.0056,0.0004,0.0009,0.0037,0.0096,0.0056,0.0042,0.0015
2026-02-14,BEL,Leuven,Dender,0.0001,0.0008,0.0027,0.0201,0.0585,0.1542,0.28,0.2529,0.1422,0.0576,0.0227,0.0064,0.0017,0.0943,0.0725,0.1303,0.0313,0.1286,0.0914,0.0157,0.065,0.0933,0.0396,0.0015,0.022,0.047,0.0432,0.0159,0.0007,0.0043,0.0151,0.0274,0.0164,0.0045,0.0,0.0012,0.0048,0.0095,0.007,0.0065,0.0009
2026-02-14,CZE,Dukla,Tescoma Zlin,0.0006,0.0013,0.0069,0.0316,0.0879,0.1934,0.2999,0.22,0.1054,0.0368,0.0112,0.0047,0.0002,0.1024,0.0989,0.1105,0.0547,0.1332,0.0617,0.0243,0.0704,0.0835,0.0267,0.0039,0.0272,0.0556,0.0363,0.009,0.0012,0.0064,0.0214,0.0223,0.0094,0.0043,0.0006,0.0029,0.0053,0.0081,0.0069,0.0016,0.0
2026-02-14,CZE,Sigma Olomouc,Viktoria Plzen,0.0036,0.0096,0.0349,0.0766,0.1537,0.2469,0.2662,0.1404,0.0461,0.0173,0.0035,0.0008,0.0003,0.0868,0.1161,0.0689,0.0921,0.1214,0.0262,0.0529,0.0968,0.0549,0.0111,0.0261,0.0516,0.043,0.0165,0.0024,0.0072,0.0196,0.0278,0.0133,0.0053,0.0006,0.0024,0.0071,0.0096,0.0138,0.0031,0.0009,0.0003
2026-02-14,CZE,Karvina,Slavia Praha,0.0125,0.0277,0.0544,0.116,0.1856,0.2481,0.2089,0.0979,0.0372,0.009,0.0024,0.0003,0.0,0.0474,0.1039,0.041,0.0954,0.0916,0.0194,0.0661,0.1047,0.0399,0.0052,0.0352,0.0689,0.0508,0.0138,0.0011,0.0212,0.0404,0.0331,0.0139,0.0032,0.0001,0.0061,0.0164,0.0177,0.0168,0.0038,0.0013,0.0
2026-02-14,CZE,Slovacko,Bohemians Praha,0.0002,0.0015,0.0051,0.0274,0.0772,0.1767,0.3117,0.2323,0.1089,0.0456,0.0099,0.0028,0.0006,0.1065,0.0883,0.1217,0.0451,0.1482,0.0699,0.0201,0.0701,0.0882,0.0348,0.0037,0.0277,0.0489,0.0341,0.0069,0.0012,0.0065,0.0174,0.0203,0.0096,0.0023,0.0002,0.0012,0.0043,0.0076,0.0045,0.0028,0.0004
2026-02-14,DEN,FC Kobenhavn,Nordsjaelland,0.0015,0.001,0.0051,0.0172,0.0498,0.1308,0.2452,0.2307,0.1656,0.0908,0.0446,0.0123,0.0052,0.0552,0.045,0.0924,0.0258,0.1107,0.0814,0.0116,0.0637,0.0992,0.0567,0.0038,0.0184,0.0614,0.0674,0.0345,0.0009,0.0053,0.0174,0.0311,0.0269,0.0094,0.0004,0.0012,0.0054,0.0171,0.0153,0.0081,0.0037
2026-02-14,ENG,Portsmouth,Sheffield United,0.0017,0.0056,0.0198,0.0463,0.1019,0.2185,0.2939,0.1861,0.0803,0.0307,0.0116,0.0033,0.0001,0.0875,0.0954,0.0861,0.0574,0.131,0.0473,0.0329,0.0901,0.0771,0.0217,0.0146,0.0399,0.0623,0.0269,0.0079,0.0046,0.0115,0.0303,0.0215,0.0069,0.0024,0.0015,0.0043,0.0041,0.0115,0.0059,0.0034,0.0001
2026-02-14,ENG,Preston,Watford,0.0002,0.0028,0.0055,0.0253,0.0718,0.1681,0.3065,0.2333,0.1191,0.0487,0.0132,0.0038,0.0017,0.1016,0.0852,0.1176,0.0438,0.1477,0.0732,0.0166,0.0657,0.0936,0.0349,0.0038,0.0238,0.0497,0.0399,0.0091,0.0026,0.0075,0.0157,0.0193,0.012,0.0036,0.0001,0.0013,0.0038,0.0072,0.0053,0.0034,0.0013
2026-02-14,ENG,Derby,Swansea,0.0003,0.0032,0.0062,0.0271,0.0737,0.1664,0.2968,0.231,0.1221,0.0518,0.0149,0.0044,0.0021,0.0897,0.0792,0.1091,0.0429,0.1443,0.0714,0.017,0.0675,0.0964,0.0358,0.0041,0.0257,0.0538,0.0433,0.0099,0.0029,0.0086,0.0178,0.0219,0.0137,0.0042,0.0001,0.0015,0.0046,0.0086,0.0064,0.0041,0.0016
2026-02-14,ENG,Sheffield Weds,Millwall,0.0038,0.0129,0.037,0.0802,0.1664,0.2512,0.2531,0.1368,0.0424,0.0121,0.0035,0.0004,0.0002,0.0845,0.1269,0.0688,0.1062,0.115,0.0266,0.055,0.0932,0.0542,0.0082,0.0276,0.0492,0.0448,0.0132,0.0025,0.0098,0.0206,0.0265,0.012,0.0035,0.0004,0.0025,0.008,0.0104,0.0076,0.0025,0.0007,0.0002
2026-02-14,ENG,QPR,Blackburn,0.0004,0.0008,0.0027,0.016,0.0681,0.162,0.2959,0.2484,0.1276,0.0521,0.0185,0.0057,0.0016,0.0986,0.0785,0.1306,0.0432,0.1396,0.0856,0.0123,0.0637,0.0902,0.035,0.0021,0.0213,0.049,0.0367,0.0126,0.0006,0.0036,0.0178,0.024,0.0143,0.0047,0.0003,0.0006,0.0035,0.0075,0.0044,0.0048,0.0012
2026-02-14,ESP,Real Madrid,Sociedad,0.0,0.0,0.0004,0.0035,0.0214,0.0611,0.1706,0.2613,0.2005,0.1452,0.0813,0.037,0.0175,0.0427,0.0213,0.1144,0.0091,0.0732,0.1121,0.0027,0.0285,0.1031,0.0991,0.0004,0.0099,0.0437,0.0667,0.0499,0.0,0.0008,0.0105,0.0383,0.0372,0.0298,0.0,0.0,0.0024,0.01,0.0201,0.0279,0.0097
2026-02-14,ESP,Sevilla,Alaves,0.0002,0.0028,0.0055,0.0249,0.0715,0.1681,0.3077,0.2336,0.1187,0.0482,0.0131,0.0039,0.0017,0.1037,0.0862,0.1185,0.0442,0.1478,0.0731,0.0163,0.0653,0.0936,0.0346,0.0038,0.0232,0.049,0.0397,0.0091,0.0026,0.0074,0.0151,0.0188,0.0119,0.0037,0.0001,0.0012,0.0037,0.0069,0.0053,0.0033,0.0013
2026-02-14,ESP,Espanyol,Celta,0.0002,0.002,0.0082,0.0364,0.0965,0.1898,0.2918,0.2191,0.0962,0.0408,0.0134,0.0048,0.0005,0.0917,0.088,0.1041,0.0529,0.1281,0.06,0.0246,0.075,0.0841,0.0297,0.0061,0.0371,0.0598,0.032,0.0099,0.0008,0.011,0.0225,0.0268,0.0103,0.0031,0.0001,0.0021,0.0059,0.0115,0.0036,0.0024,0.0002
2026-02-14,ESP,Granada,Valladolid,0.0002,0.0007,0.0031,0.0181,0.0591,0.144,0.2636,0.2544,0.1528,0.0676,0.0251,0.0075,0.0037,0.0816,0.0694,0.1223,0.0344,0.1245,0.0919,0.0119,0.0608,0.0997,0.0455,0.0023,0.0196,0.0471,0.051,0.0197,0.0006,0.0059,0.0121,0.0284,0.0191,0.0054,0.0,0.0007,0.0038,0.0097,0.009,0.0046,0.0025
2026-02-14,ESP,Leonesa,Zaragoza,0.0003,0.0028,0.0057,0.0289,0.0753,0.168,0.2957,0.23,0.1218,0.0523,0.0142,0.0032,0.0017,0.0837,0.076,0.1082,0.0399,0.1452,0.0727,0.019,0.0689,0.0934,0.0379,0.0038,0.0293,0.0562,0.0422,0.0088,0.0023,0.0089,0.0212,0.0247,0.0124,0.0029,0.0002,0.0014,0.0057,0.01,0.0058,0.0048,0.0013
2026-02-14,ESP,Cordoba,Leganes,0.0004,0.0013,0.0065,0.0304,0.0854,0.184,0.3019,0.2268,0.1043,0.0446,0.01,0.004,0.0001,0.0989,0.0878,0.1118,0.0498,0.1403,0.0625,0.0227,0.075,0.0895,0.0325,0.0043,0.0303,0.0532,0.0352,0.0074,0.001,0.0067,0.0201,0.023,0.0107,0.0033,0.0004,0.0019,0.0051,0.0089,0.0062,0.0024,0.0001
2026-02-14,ESP,Burgos,Cadiz,0.0002,0.0024,0.0051,0.0227,0.0712,0.1634,0.3106,0.2427,0.1158,0.0468,0.0135,0.0041,0.0013,0.1138,0.0882,0.1333,0.0481,0.1488,0.0737,0.0159,0.0621,0.0921,0.0336,0.004,0.0204,0.0422,0.0372,0.0107,0.0024,0.0058,0.0118,0.0152,0.0115,0.0039,0.0001,0.0009,0.0023,0.0053,0.0042,0.0023,0.0011
2026-02-14,ESP,Getafe,Villarreal,0.0017,0.0056,0.0193,0.0509,0.1107,0.2252,0.2849,0.184,0.0762,0.0277,0.0108,0.0029,0.0001,0.0892,0.1073,0.0907,0.0682,0.1286,0.0472,0.0357,0.0896,0.0749,0.0204,0.0143,0.0374,0.0555,0.0246,0.0067,0.0046,0.0135,0.026,0.0167,0.0051,0.0022,0.0016,0.0038,0.004,0.0109,0.0043,0.0035,0.0
2026-02-14,FRA,Marseille,Strasbourg,0.0009,0.0014,0.0039,0.0183,0.0738,0.1601,0.2679,0.2381,0.1312,0.0649,0.027,0.0094,0.0031,0.0616,0.0592,0.0972,0.0405,0.1264,0.0755,0.0124,0.0678,0.0961,0.0367,0.0028,0.0272,0.0633,0.0457,0.0154,0.0008,0.0054,0.028,0.036,0.0216,0.0074,0.0006,0.001,0.0059,0.0131,0.0073,0.0082,0.0025
2026-02-14,FRA,Lille,Brest,0.0002,0.001,0.0032,0.0216,0.062,0.1533,0.2679,0.2469,0.1443,0.0624,0.0268,0.0082,0.0022,0.0774,0.064,0.1151,0.0302,0.1237,0.0869,0.0165,0.0679,0.096,0.0405,0.0016,0.0249,0.0533,0.0476,0.0175,0.0009,0.005,0.0191,0.0331,0.0197,0.0054,0.0,0.0016,0.0064,0.0125,0.0089,0.0087,0.001
2026-02-14,FRA,Paris FC,Lens,0.0039,0.013,0.0375,0.0806,0.166,0.25,0.2522,0.1371,0.0429,0.0125,0.0036,0.0005,0.0003,0.0831,0.1244,0.0682,0.1047,0.1147,0.0266,0.0552,0.0938,0.0546,0.0083,0.0278,0.0502,0.0449,0.0135,0.0025,0.0099,0.0207,0.0271,0.0123,0.0037,0.0005,0.0026,0.0082,0.0105,0.0084,0.0027,0.0007,0.0003
2026-02-14,GER,Lautern,Fuerth,0.0024,0.0012,0.0059,0.018,0.0498,0.1269,0.231,0.2213,0.1691,0.0992,0.052,0.0159,0.0072,0.0409,0.0364,0.0753,0.0229,0.0993,0.073,0.0115,0.0629,0.0977,0.0565,0.0042,0.0197,0.0669,0.0735,0.0381,0.0011,0.0062,0.0208,0.0366,0.0322,0.0113,0.0005,0.0016,0.0071,0.0226,0.0201,0.0107,0.0048
2026-02-14,GER,Hamburg,Union Berlin,0.0003,0.0021,0.009,0.0371,0.097,0.1896,0.2949,0.2167,0.0959,0.0399,0.0127,0.0043,0.0005,0.0936,0.0886,0.1053,0.0536,0.1309,0.0601,0.0256,0.0746,0.0819,0.0291,0.0069,0.037,0.059,0.0316,0.0096,0.0009,0.0105,0.0222,0.0259,0.0097,0.0028,0.0002,0.002,0.0056,0.0109,0.0038,0.0023,0.0002
2026-02-14,GER,Stuttgart,Koeln,0.0,0.0013,0.0031,0.0099,0.0372,0.1002,0.2001,0.2511,0.193,0.1073,0.0592,0.0244,0.0131,0.0463,0.0404,0.1035,0.0174,0.0896,0.1085,0.0055,0.0417,0.1078,0.072,0.0023,0.0159,0.0524,0.0632,0.0411,0.0007,0.003,0.0156,0.0335,0.0309,0.0173,0.0,0.0004,0.0036,0.0108,0.0194,0.0165,0.0084
2026-02-14,GER,Frankfurt,Gladbach,0.001,0.0026,0.0058,0.0244,0.0775,0.1561,0.2558,0.2319,0.1311,0.0703,0.0296,0.0103,0.0034,0.049,0.0509,0.0854,0.0394,0.1204,0.0672,0.0149,0.0684,0.0981,0.0378,0.0044,0.0308,0.0657,0.051,0.0172,0.002,0.0076,0.0302,0.0378,0.0244,0.0082,0.0008,0.0013,0.0065,0.0156,0.0087,0.0084,0.0028
2026-02-14,GER,Hertha,Hannover,0.0006,0.0016,0.008,0.0335,0.0895,0.1836,0.2872,0.2222,0.1088,0.0472,0.0121,0.0052,0.0002,0.081,0.0796,0.0984,0.0487,0.133,0.0597,0.0239,0.0769,0.0918,0.0325,0.0048,0.0333,0.0606,0.0401,0.0088,0.0013,0.0081,0.0249,0.028,0.0128,0.0043,0.0006,0.0029,0.0069,0.0117,0.0085,0.003,0.0001
2026-02-14,GER,Braunschweig,Darmstadt,0.0057,0.009,0.0287,0.0691,0.1458,0.2338,0.2554,0.1545,0.0698,0.0219,0.0056,0.0006,0.0,0.0654,0.098,0.0637,0.0864,0.1144,0.0352,0.039,0.0926,0.06,0.0127,0.0181,0.0463,0.059,0.028,0.0046,0.007,0.0246,0.0357,0.0258,0.0085,0.0003,0.0032,0.0085,0.0104,0.0158,0.0058,0.001,0.0
2026-02-14,GER,Werder,Bayern,0.0464,0.0596,0.0992,0.1541,0.2128,0.211,0.1324,0.0586,0.0186,0.0051,0.0008,0.0013,0.0,0.0282,0.0791,0.0202,0.1032,0.0609,0.009,0.0823,0.089,0.0253,0.0025,0.0553,0.0809,0.0332,0.0071,0.0007,0.0379,0.0556,0.0326,0.0106,0.0018,0.0005,0.0159,0.0351,0.0234,0.009,0.0024,0.0001,0.0
2026-02-14,GER,Leverkusen,St Pauli,0.0,0.0,0.0005,0.0035,0.0211,0.0638,0.1838,0.2757,0.2009,0.137,0.0701,0.0304,0.0131,0.0548,0.0255,0.1354,0.0101,0.0802,0.1224,0.0028,0.0287,0.1039,0.0991,0.0004,0.0091,0.0404,0.0619,0.0461,0.0,0.0007,0.0089,0.0326,0.0316,0.0253,0.0,0.0,0.0019,0.0078,0.0155,0.0217,0.0076
2026-02-14,GER,Hoffenheim,Freiburg,0.0007,0.0049,0.0091,0.0313,0.0767,0.1572,0.2683,0.2261,0.1302,0.0621,0.0219,0.0079,0.0037,0.0635,0.0629,0.0886,0.0418,0.1303,0.0641,0.0166,0.0695,0.1037,0.0365,0.0056,0.0279,0.0615,0.0535,0.0141,0.0047,0.0112,0.021,0.0274,0.0209,0.0073,0.0002,0.0023,0.0056,0.0121,0.0106,0.0055,0.0029
2026-02-14,GER,Dresden,Elversberg,0.0059,0.0095,0.0297,0.0692,0.1471,0.234,0.2556,0.1523,0.0685,0.0218,0.0056,0.0008,0.0,0.0654,0.0985,0.0636,0.0862,0.1154,0.0343,0.0404,0.0928,0.0588,0.0126,0.019,0.0473,0.0589,0.0275,0.0044,0.0073,0.0235,0.0347,0.0248,0.0085,0.0004,0.003,0.0088,0.0112,0.0151,0.0058,0.0011,0.0
2026-02-14,ITA,Lazio,Atalanta,0.0008,0.0025,0.0128,0.0471,0.1023,0.2078,0.291,0.2003,0.0957,0.0286,0.0086,0.0019,0.0006,0.089,0.1068,0.1053,0.0614,0.1407,0.0561,0.0349,0.0778,0.0762,0.0196,0.009,0.0342,0.0511,0.0319,0.0072,0.0023,0.0108,0.0194,0.0171,0.0076,0.0017,0.0006,0.0029,0.0052,0.0092,0.0064,0.0014,0.0
2026-02-14,ITA,Inter,Juventus,0.0008,0.0008,0.004,0.0156,0.0446,0.1285,0.2681,0.2543,0.1494,0.0788,0.0376,0.0127,0.0045,0.0728,0.0556,0.1205,0.0262,0.1272,0.0904,0.009,0.0581,0.0987,0.0539,0.0031,0.0155,0.0558,0.0498,0.0295,0.0008,0.0056,0.012,0.03,0.0195,0.0101,0.0006,0.0009,0.0027,0.0109,0.0082,0.0076,0.0036
2026-02-14,ITA,Como,Fiorentina,0.0008,0.0008,0.0041,0.0174,0.0531,0.1362,0.2562,0.2421,0.1599,0.0801,0.0354,0.0097,0.0042,0.0692,0.056,0.1083,0.0296,0.119,0.0876,0.0118,0.0628,0.0996,0.0528,0.0032,0.0184,0.0544,0.0595,0.028,0.0008,0.0053,0.0145,0.0286,0.0226,0.0074,0.0002,0.0009,0.0044,0.0129,0.0116,0.0061,0.0029
2026-02-14,NED,Ajax,Sittard,0.0,0.0003,0.0033,0.008,0.028,0.0804,0.1821,0.2602,0.1897,0.1299,0.0717,0.0305,0.0157,0.0396,0.0292,0.1097,0.0117,0.0843,0.1033,0.0054,0.038,0.1076,0.0839,0.0018,0.0099,0.0495,0.067,0.0501,0.0003,0.0019,0.0107,0.0363,0.0399,0.0234,0.0,0.0004,0.0055,0.0083,0.0161,0.0185,0.0085
2026-02-14,NED,Groningen,Utrecht,0.0003,0.0018,0.0092,0.0363,0.0956,0.19,0.303,0.2156,0.0951,0.0377,0.0114,0.0035,0.0004,0.1021,0.0931,0.1107,0.0549,0.1353,0.0609,0.0262,0.0729,0.0787,0.0281,0.0072,0.0351,0.0558,0.03,0.0089,0.0009,0.0092,0.0205,0.0232,0.0086,0.0024,0.0002,0.0018,0.0049,0.0093,0.0037,0.002,0.0002
2026-02-14,NED,Heracles,Breda,0.0007,0.0011,0.0035,0.0173,0.0726,0.1613,0.2781,0.2418,0.1297,0.06,0.0234,0.0079,0.0025,0.0736,0.0664,0.1091,0.0424,0.1328,0.0795,0.0123,0.0669,0.0948,0.0362,0.0026,0.0251,0.0585,0.0423,0.0143,0.0007,0.0047,0.0242,0.0313,0.0187,0.0064,0.0005,0.0008,0.0048,0.0107,0.006,0.0067,0.002
2026-02-14,NED,Excelsior,Alkmaar,0.0045,0.0075,0.0251,0.0648,0.1435,0.2368,0.264,0.1578,0.0695,0.0208,0.0052,0.0004,0.0,0.0754,0.1071,0.07,0.0901,0.1185,0.0374,0.0376,0.0914,0.0602,0.0126,0.0165,0.0428,0.0555,0.0267,0.0044,0.006,0.0228,0.0326,0.0236,0.0076,0.0002,0.0029,0.0071,0.0083,0.0138,0.005,0.0008,0.0
2026-02-14,POR,Casa Pia,Arouca,0.0008,0.0016,0.0085,0.0344,0.0911,0.1894,0.2844,0.2177,0.1108,0.0417,0.0132,0.0059,0.0003,0.0812,0.0852,0.0964,0.0517,0.128,0.059,0.0251,0.074,0.088,0.0284,0.0045,0.0311,0.0632,0.0416,0.0101,0.0015,0.0079,0.0266,0.0279,0.0119,0.0053,0.0008,0.0039,0.0072,0.0112,0.0095,0.0024,0.0
2026-02-14,POR,Guimaraes,Estrela Amadora,0.0001,0.0003,0.003,0.0117,0.0422,0.1239,0.247,0.2601,0.1714,0.0841,0.0393,0.0108,0.006,0.073,0.0616,0.1316,0.0257,0.115,0.1029,0.0073,0.0454,0.1011,0.0579,0.0018,0.0138,0.0494,0.0563,0.0265,0.0003,0.0038,0.0136,0.0224,0.0217,0.0088,0.0001,0.001,0.0026,0.0084,0.0116,0.0116,0.004
2026-02-14,POR,Gil Vicente,Braga,0.0033,0.006,0.0213,0.0585,0.1407,0.2412,0.2776,0.1602,0.0673,0.019,0.0046,0.0003,0.0,0.0924,0.1213,0.0793,0.0945,0.1243,0.0392,0.0365,0.0887,0.0584,0.0122,0.0148,0.0384,0.0499,0.0239,0.004,0.005,0.0189,0.0271,0.0196,0.0063,0.0002,0.0022,0.0054,0.0064,0.0106,0.0038,0.0006,0.0
2026-02-14,ROM,Universitatea Cluj,Csikszereda,0.0,0.0011,0.0025,0.0096,0.0374,0.1106,0.2177,0.2583,0.188,0.0991,0.0496,0.0173,0.0088,0.0629,0.0524,0.1232,0.0195,0.099,0.1165,0.0059,0.0426,0.1042,0.0704,0.0018,0.0149,0.0468,0.0562,0.0371,0.0006,0.0026,0.0136,0.0269,0.0262,0.0132,0.0,0.0004,0.0028,0.0084,0.0143,0.0118,0.0061
2026-02-14,ROM,Metaloglobus,Otelul Galati,0.0038,0.0097,0.0351,0.0762,0.1563,0.2466,0.264,0.142,0.0459,0.0158,0.0033,0.0008,0.0004,0.0884,0.118,0.0705,0.0948,0.1195,0.027,0.0538,0.0962,0.0554,0.01,0.0263,0.052,0.0418,0.0155,0.0024,0.0077,0.0183,0.027,0.0131,0.0048,0.0007,0.0027,0.0071,0.0091,0.0131,0.0032,0.0006,0.0004
2026-02-14,TUR,Genclerbirligi,Rizespor,0.0007,0.0016,0.0081,0.0337,0.0901,0.1878,0.2873,0.2197,0.1095,0.0431,0.0126,0.0055,0.0003,0.0836,0.0849,0.099,0.051,0.1306,0.0596,0.0246,0.0747,0.0889,0.0297,0.0045,0.0314,0.0613,0.0404,0.0095,0.0014,0.0078,0.0253,0.0272,0.0119,0.0048,0.0007,0.0034,0.0068,0.0109,0.0088,0.0025,0.0001
2026-02-14,TUR,Trabzonspor,Fenerbahce,0.0056,0.0083,0.0277,0.0704,0.1433,0.2316,0.252,0.1583,0.0734,0.0228,0.0062,0.0003,0.0001,0.0625,0.0942,0.0627,0.0844,0.1112,0.0365,0.0372,0.0926,0.0627,0.0132,0.0172,0.0457,0.0597,0.0298,0.0051,0.0066,0.0272,0.0378,0.0277,0.0089,0.0003,0.0037,0.0083,0.0093,0.0176,0.0064,0.001,0.0
2026-02-14,TUR,Alanyaspor,Konyaspor,0.0005,0.0008,0.0028,0.0156,0.0697,0.1629,0.2964,0.2475,0.1261,0.0521,0.0182,0.0058,0.0016,0.0971,0.0784,0.1292,0.0447,0.1406,0.0845,0.0118,0.0638,0.0903,0.0346,0.0022,0.0215,0.0499,0.0363,0.0123,0.0006,0.0036,0.0185,0.024,0.0144,0.0049,0.0003,0.0006,0.0034,0.0074,0.0042,0.0046,0.0013


